  
       XFOIL         Version 6.99
  
 Calculated polar for: wxtail                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  -7.000  -0.0574   0.01429   0.00562  -0.1139   0.8644   0.4902  12.6121  73.5594
  -6.800  -0.0341   0.01440   0.00571  -0.1140   0.8626   0.5025  12.6932  73.9379
  -6.600  -0.0115   0.01447   0.00587  -0.1137   0.8607   0.5113  12.7790  74.2091
  -6.400   0.0113   0.01464   0.00607  -0.1134   0.8590   0.5193  12.8594  74.4542
  -6.200   0.0342   0.01485   0.00618  -0.1132   0.8574   0.5272  12.9326  74.6986
  -6.000   0.0563   0.01511   0.00623  -0.1130   0.8558   0.5342  13.0058  74.9128
  -5.800   0.0763   0.01518   0.00648  -0.1128   0.8534   0.5401  13.1059  75.0938
  -5.600   0.0958   0.01539   0.00684  -0.1122   0.8504   0.5451  13.2337  75.2495
  -5.400   0.1163   0.01561   0.00711  -0.1117   0.8473   0.5496  13.3655  75.3888
  -5.200   0.1382   0.01578   0.00731  -0.1114   0.8444   0.5544  13.4892  75.5369
  -5.000   0.1613   0.01586   0.00738  -0.1112   0.8417   0.5596  13.6036  75.6971
  -4.800   0.1851   0.01588   0.00735  -0.1112   0.8392   0.5651  13.7106  75.8669
  -4.600   0.2093   0.01588   0.00722  -0.1113   0.8369   0.5694  13.8107  75.9991
  -4.400   0.2323   0.01586   0.00727  -0.1110   0.8348   0.5735  13.9017  76.1262
  -4.200   0.2543   0.01613   0.00736  -0.1104   0.8325   0.5763  13.9960  76.2154
  -4.000   0.2728   0.01628   0.00771  -0.1098   0.8277   0.5790  14.1922  76.2987
  -3.800   0.2932   0.01641   0.00791  -0.1093   0.8232   0.5818  14.3746  76.3863
  -3.600   0.3154   0.01649   0.00800  -0.1090   0.8195   0.5851  14.5197  76.4884
  -3.400   0.3385   0.01650   0.00799  -0.1088   0.8164   0.5888  14.6457  76.6041
  -3.200   0.3624   0.01644   0.00788  -0.1087   0.8137   0.5930  14.7569  76.7338
  -3.000   0.3869   0.01638   0.00771  -0.1088   0.8112   0.5973  14.8549  76.8689
  -2.800   0.4110   0.01642   0.00749  -0.1088   0.8089   0.6009  14.9500  76.9807
  -2.600   0.4306   0.01641   0.00761  -0.1084   0.8040   0.6037  15.1376  77.0706
  -2.400   0.4506   0.01640   0.00775  -0.1078   0.7983   0.6058  15.3570  77.1368
  -2.200   0.4726   0.01638   0.00779  -0.1074   0.7939   0.6079  15.5249  77.2019
  -2.000   0.4955   0.01635   0.00778  -0.1071   0.7904   0.6101  15.6590  77.2711
  -1.800   0.5190   0.01629   0.00771  -0.1068   0.7876   0.6124  15.7695  77.3439
  -1.600   0.5429   0.01622   0.00757  -0.1067   0.7849   0.6148  15.8710  77.4205
  -1.400   0.5670   0.01622   0.00739  -0.1066   0.7821   0.6175  15.9794  77.5036
  -1.200   0.5862   0.01623   0.00747  -0.1061   0.7758   0.6205  16.2097  77.6002
  -1.000   0.6074   0.01619   0.00742  -0.1058   0.7699   0.6241  16.4280  77.7124
  -0.800   0.6309   0.01604   0.00722  -0.1057   0.7653   0.6277  16.5962  77.8279
  -0.600   0.6557   0.01582   0.00687  -0.1058   0.7614   0.6309  16.7386  77.9291
  -0.400   0.6817   0.01558   0.00645  -0.1061   0.7580   0.6332  16.8666  78.0031
  -0.200   0.7060   0.01523   0.00617  -0.1060   0.7539   0.6354  17.0148  78.0740
   0.000   0.7233   0.01501   0.00613  -0.1050   0.7439   0.6372  17.3675  78.1319
   0.200   0.7452   0.01467   0.00582  -0.1045   0.7355   0.6391  17.6680  78.1915
   0.400   0.7589   0.01487   0.00607  -0.1032   0.7078   0.6412  19.0403  78.2591
   0.600   0.7855   0.01399   0.00516  -0.1028   0.6996   0.6437  19.4989  78.3406
   0.800   0.8125   0.01308   0.00412  -0.1025   0.6877   0.6465  20.0926  78.4290
   1.000   0.8348   0.01280   0.00362  -0.1019   0.6665   0.6491  20.7757  78.5140
   1.200   0.8553   0.01286   0.00348  -0.1013   0.6482   0.6517  21.3590  78.5967
   1.400   0.8756   0.01299   0.00337  -0.1007   0.6306   0.6543  21.9168  78.6817
   1.600   0.8947   0.01314   0.00333  -0.1000   0.6102   0.6570  22.5492  78.7674
   1.800   0.9133   0.01336   0.00326  -0.0992   0.5866   0.6595  23.2794  78.8499
   2.000   0.9310   0.01365   0.00318  -0.0983   0.5622   0.6619  24.0274  78.9272
   2.200   0.9485   0.01399   0.00314  -0.0973   0.5359   0.6641  24.8273  78.9968
   2.400   0.9631   0.01410   0.00319  -0.0959   0.5046   0.6665  25.7792  79.0833
   2.600   0.9742   0.01446   0.00324  -0.0939   0.4633   0.6686  27.0323  79.1574
   2.800   0.9812   0.01506   0.00333  -0.0913   0.4062   0.6706  28.7841  79.2290
   3.000   0.9837   0.01590   0.00353  -0.0882   0.3417   0.6726  30.8143  79.2980
   3.200   0.9841   0.01685   0.00382  -0.0848   0.2785   0.6745  32.8966  79.3682
   3.400   0.9842   0.01776   0.00411  -0.0815   0.2229   0.6766  34.8530  79.4416
   3.600   0.9864   0.01877   0.00449  -0.0788   0.1700   0.6787  36.8885  79.5187
   3.800   0.9908   0.01988   0.00494  -0.0765   0.1189   0.6810  39.1122  79.5981
   4.000   0.9948   0.02110   0.00547  -0.0744   0.0732   0.6832  41.5021  79.6774
   4.400   1.0131   0.02291   0.00633  -0.0711   0.0458   0.6878  43.2812  79.8416
   4.600   1.0258   0.02358   0.00665  -0.0699   0.0427   0.6902  43.5145  79.9306
   4.800   1.0375   0.02436   0.00703  -0.0687   0.0403   0.6923  43.6971  80.0113
   5.000   1.0465   0.02513   0.00749  -0.0671   0.0382   0.6940  43.8550  80.1333
   5.200   1.0529   0.02617   0.00809  -0.0652   0.0365   0.6958  43.9837  80.2594
   5.400   1.0644   0.02686   0.00849  -0.0640   0.0359   0.6977  44.0371  80.3980
   5.600   1.0767   0.02752   0.00887  -0.0629   0.0352   0.6998  44.0926  80.5468
   5.800   1.0887   0.02823   0.00928  -0.0618   0.0345   0.7020  44.1608  80.7010
   6.000   1.1005   0.02900   0.00971  -0.0607   0.0335   0.7041  44.2406  80.8514
   6.200   1.1119   0.02983   0.01017  -0.0595   0.0325   0.7060  44.3300  80.9873
   6.400   1.1227   0.03057   0.01065  -0.0584   0.0314   0.7078  44.4258  81.1159
   6.600   1.1333   0.03137   0.01114  -0.0572   0.0303   0.7095  44.5232  81.2444
   6.800   1.1435   0.03223   0.01165  -0.0560   0.0293   0.7114  44.6158  81.3764
   7.000   1.1531   0.03319   0.01220  -0.0547   0.0283   0.7132  44.7036  81.5110
   7.200   1.1618   0.03433   0.01285  -0.0533   0.0274   0.7151  44.7854  81.6482
   7.400   1.1707   0.03565   0.01357  -0.0519   0.0266   0.7172  44.8597  81.7966
   7.600   1.1822   0.03714   0.01431  -0.0505   0.0259   0.7192  44.9201  81.9380
   7.800   1.1985   0.03870   0.01513  -0.0495   0.0255   0.7217  44.9615  82.0588
   8.000   1.2178   0.04033   0.01605  -0.0488   0.0252   0.7243  44.9830  82.1538
   8.200   1.2354   0.04202   0.01707  -0.0482   0.0251   0.7264  44.9904  82.2300
   8.400   1.2504   0.04366   0.01814  -0.0474   0.0251   0.7283  44.9905  82.2991
   8.600   1.2629   0.04524   0.01924  -0.0465   0.0252   0.7302  44.9868  82.3672
   8.800   1.2733   0.04679   0.02035  -0.0455   0.0252   0.7321  44.9810  82.4347
   9.000   1.2820   0.04831   0.02149  -0.0443   0.0253   0.7339  44.9736  82.5013
   9.200   1.2893   0.04983   0.02266  -0.0432   0.0254   0.7357  44.9650  82.5665
   9.400   1.2952   0.05137   0.02389  -0.0420   0.0255   0.7375  44.9554  82.6296
   9.600   1.3000   0.05295   0.02518  -0.0408   0.0256   0.7392  44.9451  82.6904
   9.800   1.3038   0.05458   0.02653  -0.0395   0.0258   0.7408  44.9333  82.7480
  10.000   1.3062   0.05629   0.02800  -0.0383   0.0259   0.7423  44.9200  82.8020
  10.200   1.3073   0.05810   0.02959  -0.0371   0.0261   0.7436  44.9046  82.8516
  10.400   1.3069   0.06005   0.03134  -0.0360   0.0263   0.7449  44.8862  82.8961
  10.600   1.3038   0.06226   0.03340  -0.0348   0.0265   0.7459  44.8630  82.9347
  10.800   1.2978   0.06494   0.03597  -0.0337   0.0269   0.7468  44.8270  82.9669
  11.000   1.2742   0.07075   0.04180  -0.0323   0.0285   0.7472  44.6881  82.9796
  11.200   1.2219   0.07970   0.05093  -0.0320   0.0303   0.7468  44.5279  82.9673
  11.400   1.1896   0.08649   0.05787  -0.0331   0.0313   0.7470  44.4411  82.9722
  11.600   1.1603   0.09316   0.06490  -0.0351   0.0320   0.7472  44.3810  82.9799
  11.800   1.1304   0.10049   0.07287  -0.0383   0.0325   0.7473  44.3288  82.9859
  12.000   1.0994   0.10869   0.08208  -0.0426   0.0330   0.7474  44.2849  82.9893
  12.200   1.0640   0.11865   0.09369  -0.0488   0.0335   0.7473  44.2417  82.9851
  12.400   1.0119   0.13434   0.11263  -0.0596   0.0344   0.7465  44.1665  82.9554
  12.800   0.9085   0.18258   0.17024  -0.0840   0.0494   0.7430  43.0111  82.8289
  13.000   0.9081   0.18781   0.17785  -0.0871   0.0493   0.7439  43.0195  82.8604
  13.200   0.9088   0.19260   0.18536  -0.0901   0.0491   0.7447  43.0355  82.8919
  13.400   0.9078   0.19815   0.19672  -0.0954   0.0473   0.7454  43.1676  82.9156
  13.600   0.9076   0.20321   0.20540  -0.0990   0.0454   0.7461  43.3093  82.9415
  13.800   0.9100   0.20720   0.21184  -0.1014   0.0443   0.7470  43.3966  82.9717
  14.200   0.9172   0.21417   0.22327  -0.1054   0.0425   0.7500  43.5303  83.0792
  14.400   0.9218   0.21724   0.22849  -0.1072   0.0417   0.7521  43.5914  83.1549
  14.600   0.9272   0.21996   0.23334  -0.1088   0.0409   0.7542  43.6513  83.2315
  14.800   0.9335   0.22238   0.23773  -0.1101   0.0401   0.7563  43.7078  83.3061
  15.000   0.9405   0.22452   0.24158  -0.1111   0.0395   0.7583  43.7597  83.3768
  15.200   0.9483   0.22644   0.24488  -0.1119   0.0388   0.7602  43.8062  83.4418
  15.400   0.9566   0.22821   0.24779  -0.1125   0.0383   0.7620  43.8470  83.5065
  15.600   0.9648   0.23001   0.25048  -0.1130   0.0378   0.7638  43.8837  83.5720
  15.800   0.9727   0.23204   0.25308  -0.1134   0.0374   0.7656  43.9190  83.6366
  16.000   0.9684   0.24019   0.26132  -0.1159   0.0363   0.7664  44.0029  83.6647
  16.200   0.9732   0.24371   0.26775  -0.1180   0.0362   0.7679  44.0057  83.7166
  16.400   0.9780   0.24717   0.27420  -0.1201   0.0362   0.7694  44.0091  83.7686
  16.600   0.9828   0.25057   0.28070  -0.1222   0.0361   0.7708  44.0135  83.8208
  16.800   0.9876   0.25391   0.28728  -0.1243   0.0361   0.7723  44.0194  83.8731
  17.000   0.9925   0.25714   0.29401  -0.1265   0.0360   0.7738  44.0284  83.9256
  17.200   0.9974   0.26019   0.30107  -0.1288   0.0358   0.7753  44.0455  83.9782
  17.800   1.0072   0.26979   0.32868  -0.1390   0.0301   0.7810  44.5462  84.1892
  18.000   1.0132   0.27241   0.33385  -0.1405   0.0289   0.7839  44.6538  84.3000
  18.200   1.0194   0.27485   0.33853  -0.1418   0.0280   0.7874  44.7334  84.4295
  18.400   1.0260   0.27713   0.34273  -0.1428   0.0273   0.7916  44.7938  84.5848
  18.600   1.0329   0.27935   0.34649  -0.1437   0.0268   0.7969  44.8408  84.7838
  19.000   1.0462   0.28301   0.35202  -0.1439   0.0260   1.0000  44.9118  99.0000
  19.200   1.0466   0.29150   0.35871  -0.1451   0.0250   1.0000  45.0031  99.0000
  19.400   1.0514   0.29524   0.36593  -0.1471   0.0250   1.0000  45.0064  99.0000
  19.600   1.0563   0.29891   0.37308  -0.1491   0.0249   1.0000  45.0097  99.0000
  19.800   1.0612   0.30249   0.38020  -0.1512   0.0249   1.0000  45.0134  99.0000
  20.000   1.0661   0.30601   0.38729  -0.1532   0.0249   1.0000  45.0175  99.0000
